instance,ub,lb,T,R,job,due_date,p_machine1,p_machine2,p_machine3,p_machine4,p_machine5,p_machine6,p_machine7,p_machine8,p_machine9,p_machine10
1,3025,2907,0.6,0.2,39,1270,58,67,83,15,78,16,46,41,1,10
1,3025,2907,0.6,0.2,40,1128,63,63,69,78,33,91,52,47,93,40
1,3025,2907,0.6,0.2,41,943,7,96,67,68,36,33,8,89,22,62
1,3025,2907,0.6,0.2,42,1160,2,74,28,37,3,11,11,28,93,49
1,3025,2907,0.6,0.2,43,892,44,4,88,22,58,99,7,39,62,90
1,3025,2907,0.6,0.2,44,1401,38,42,23,41,10,2,54,80,53,34
1,3025,2907,0.6,0.2,45,1023,24,40,91,92,98,60,72,47,30,11
1,3025,2907,0.6,0.2,46,1257,76,30,71,67,6,90,57,57,34,81
1,3025,2907,0.6,0.2,47,1053,85,93,3,24,44,36,85,74,27,51
1,3025,2907,0.6,0.2,48,1174,61,36,26,87,62,62,22,38,30,21
1,3025,2907,0.6,0.2,49,1190,32,25,41,91,24,15,87,59,54,39
1,3025,2907,0.6,0.2,50,980,90,87,96,31,94,3,65,5,77,27
1,3025,2907,0.6,0.6,1,944,46,61,3,51,37,79,83,22,27,24
1,3025,2907,0.6,0.6,2,1949,52,87,1,24,16,93,87,29,92,47
1,3025,2907,0.6,0.6,3,1567,79,51,58,21,42,68,38,99,75,39
1,3025,2907,0.6,0.6,4,1335,45,25,85,57,47,75,38,25,94,66
1,3025,2907,0.6,0.6,5,563,97,73,33,69,94,37,86,98,18,41
1,3025,2907,0.6,0.6,6,563,10,93,71,51,14,44,67,55,41,46
1,3025,2907,0.6,0.6,7,392,44,28,58,50,94,34,23,80,37,24
1,3025,2907,0.6,0.6,8,1801,24,90,56,51,34,39,19,82,58,23
1,3025,2907,0.6,0.6,9,1339,85,94,64,21,72,76,97,33,56,68
1,3025,2907,0.6,0.6,10,1526,75,59,43,19,36,62,78,68,20,50
1,3025,2907,0.6,0.6,11,327,66,64,48,63,88,74,66,47,2,93
1,3025,2907,0.6,0.6,12,1982,49,2,69,91,51,28,67,74,39,22
1,3025,2907,0.6,0.6,13,1743,95,16,96,11,41,78,7,26,91,64
1,3025,2907,0.6,0.6,14,661,61,35,35,6,71,43,23,61,81,81
1,3025,2907,0.6,0.6,15,608,19,53,82,31,94,98,67,95,33,94
1,3025,2907,0.6,0.6,16,611,47,40,53,63,99,83,8,55,14,97
1,3025,2907,0.6,0.6,17,821,84,81,64,36,11,91,77,11,88,54
1,3025,2907,0.6,0.6,18,1206,13,26,11,39,97,27,71,42,22,82
1,3025,2907,0.6,0.6,19,1044,11,85,61,57,44,6,85,72,36,11
1,3025,2907,0.6,0.6,20,799,19,4,36,47,77,82,29,14,65,91
1,3025,2907,0.6,0.6,21,1358,98,4,53,56,69,60,49,8,79,23
1,3025,2907,0.6,0.6,22,534,2,10,87,65,91,44,3,98,23,32
1,3025,2907,0.6,0.6,23,800,85,63,88,59,38,43,94,90,66,26
1,3025,2907,0.6,0.6,24,930,44,96,10,4,25,76,76,36,5,22
1,3025,2907,0.6,0.6,25,1086,7,55,32,10,87,99,95,75,15,12
1,3025,2907,0.6,0.6,26,1660,73,71,38,12,7,66,48,69,51,23
1,3025,2907,0.6,0.6,27,639,19,66,25,62,66,11,4,26,2,34
1,3025,2907,0.6,0.6,28,1188,69,94,24,43,54,35,37,24,81,87
1,3025,2907,0.6,0.6,29,1324,12,7,90,49,86,52,82,55,12,59
1,3025,2907,0.6,0.6,30,372,73,15,7,54,49,8,57,98,40,2
1,3025,2907,0.6,0.6,31,1350,85,11,11,87,3,40,61,86,59,38
1,3025,2907,0.6,0.6,32,588,23,99,49,29,48,62,6,30,32,84
1,3025,2907,0.6,0.6,33,404,53,37,2,2,44,25,97,92,16,62
1,3025,2907,0.6,0.6,34,1946,16,50,76,18,93,24,5,94,87,10
1,3025,2907,0.6,0.6,35,1975,88,56,17,75,37,30,27,66,78,11
1,3025,2907,0.6,0.6,36,1701,8,69,32,39,82,1,95,47,41,93
1,3025,2907,0.6,0.6,37,822,26,22,39,77,31,73,46,3,43,57
1,3025,2907,0.6,0.6,38,461,42,56,9,69,59,27,92,41,94,81
1,3025,2907,0.6,0.6,39,1484,58,67,83,15,78,16,46,41,1,10
1,3025,2907,0.6,0.6,40,1058,63,63,69,78,33,91,52,47,93,40
1,3025,2907,0.6,0.6,41,504,7,96,67,68,36,33,8,89,22,62
1,3025,2907,0.6,0.6,42,1154,2,74,28,37,3,11,11,28,93,49
1,3025,2907,0.6,0.6,43,351,44,4,88,22,58,99,7,39,62,90
1,3025,2907,0.6,0.6,44,1877,38,42,23,41,10,2,54,80,53,34
1,3025,2907,0.6,0.6,45,742,24,40,91,92,98,60,72,47,30,11
1,3025,2907,0.6,0.6,46,1446,76,30,71,67,6,90,57,57,34,81
1,3025,2907,0.6,0.6,47,834,85,93,3,24,44,36,85,74,27,51
1,3025,2907,0.6,0.6,48,1198,61,36,26,87,62,62,22,38,30,21
1,3025,2907,0.6,0.6,49,1244,32,25,41,91,24,15,87,59,54,39
1,3025,2907,0.6,0.6,50,613,90,87,96,31,94,3,65,5,77,27
1,3025,2907,0.6,1.0,1,981,46,61,3,51,37,79,83,22,27,24
1,3025,2907,0.6,1.0,2,2487,52,87,1,24,16,93,87,29,92,47
1,3025,2907,0.6,1.0,3,1915,79,51,58,21,42,68,38,99,75,39
1,3025,2907,0.6,1.0,4,1567,45,25,85,57,47,75,38,25,94,66
1,3025,2907,0.6,1.0,5,409,97,73,33,69,94,37,86,98,18,41
1,3025,2907,0.6,1.0,6,409,10,93,71,51,14,44,67,55,41,46
1,3025,2907,0.6,1.0,7,153,44,28,58,50,94,34,23,80,37,24
1,3025,2907,0.6,1.0,8,2266,24,90,56,51,34,39,19,82,58,23
1,3025,2907,0.6,1.0,9,1573,85,94,64,21,72,76,97,33,56,68
1,3025,2907,0.6,1.0,10,1853,75,59,43,19,36,62,78,68,20,50
1,3025,2907,0.6,1.0,11,55,66,64,48,63,88,74,66,47,2,93
1,3025,2907,0.6,1.0,12,2538,49,2,69,91,51,28,67,74,39,22
1,3025,2907,0.6,1.0,13,2178,95,16,96,11,41,78,7,26,91,64
1,3025,2907,0.6,1.0,14,556,61,35,35,6,71,43,23,61,81,81
1,3025,2907,0.6,1.0,15,477,19,53,82,31,94,98,67,95,33,94
1,3025,2907,0.6,1.0,16,481,47,40,53,63,99,83,8,55,14,97
1,3025,2907,0.6,1.0,17,797,84,81,64,36,11,91,77,11,88,54
1,3025,2907,0.6,1.0,18,1373,13,26,11,39,97,27,71,42,22,82
1,3025,2907,0.6,1.0,19,1131,11,85,61,57,44,6,85,72,36,11
1,3025,2907,0.6,1.0,20,763,19,4,36,47,77,82,29,14,65,91
1,3025,2907,0.6,1.0,21,1601,98,4,53,56,69,60,49,8,79,23
1,3025,2907,0.6,1.0,22,366,2,10,87,65,91,44,3,98,23,32
1,3025,2907,0.6,1.0,23,765,85,63,88,59,38,43,94,90,66,26
1,3025,2907,0.6,1.0,24,959,44,96,10,4,25,76,76,36,5,22
1,3025,2907,0.6,1.0,25,1194,7,55,32,10,87,99,95,75,15,12
1,3025,2907,0.6,1.0,26,2054,73,71,38,12,7,66,48,69,51,23
1,3025,2907,0.6,1.0,27,523,19,66,25,62,66,11,4,26,2,34
1,3025,2907,0.6,1.0,28,1346,69,94,24,43,54,35,37,24,81,87
1,3025,2907,0.6,1.0,29,1550,12,7,90,49,86,52,82,55,12,59
1,3025,2907,0.6,1.0,30,122,73,15,7,54,49,8,57,98,40,2
1,3025,2907,0.6,1.0,31,1590,85,11,11,87,3,40,61,86,59,38
1,3025,2907,0.6,1.0,32,447,23,99,49,29,48,62,6,30,32,84
1,3025,2907,0.6,1.0,33,171,53,37,2,2,44,25,97,92,16,62
1,3025,2907,0.6,1.0,34,2483,16,50,76,18,93,24,5,94,87,10
1,3025,2907,0.6,1.0,35,2526,88,56,17,75,37,30,27,66,78,11
1,3025,2907,0.6,1.0,36,2115,8,69,32,39,82,1,95,47,41,93
1,3025,2907,0.6,1.0,37,798,26,22,39,77,31,73,46,3,43,57
1,3025,2907,0.6,1.0,38,256,42,56,9,69,59,27,92,41,94,81
1,3025,2907,0.6,1.0,39,1790,58,67,83,15,78,16,46,41,1,10
1,3025,2907,0.6,1.0,40,1152,63,63,69,78,33,91,52,47,93,40
1,3025,2907,0.6,1.0,41,320,7,96,67,68,36,33,8,89,22,62
1,3025,2907,0.6,1.0,42,1296,2,74,28,37,3,11,11,28,93,49
1,3025,2907,0.6,1.0,43,91,44,4,88,22,58,99,7,39,62,90
1,3025,2907,0.6,1.0,44,2379,38,42,23,41,10,2,54,80,53,34
1,3025,2907,0.6,1.0,45,678,24,40,91,92,98,60,72,47,30,11
1,3025,2907,0.6,1.0,46,1734,76,30,71,67,6,90,57,57,34,81
1,3025,2907,0.6,1.0,47,816,85,93,3,24,44,36,85,74,27,51
1,3025,2907,0.6,1.0,48,1361,61,36,26,87,62,62,22,38,30,21
1,3025,2907,0.6,1.0,49,1431,32,25,41,91,24,15,87,59,54,39
1,3025,2907,0.6,1.0,50,484,90,87,96,31,94,3,65,5,77,27
1,3025,2907,0.8,0.2,1,508,46,61,3,51,37,79,83,22,27,24
1,3025,2907,0.8,0.2,2,843,52,87,1,24,16,93,87,29,92,47
1,3025,2907,0.8,0.2,3,716,79,51,58,21,42,68,38,99,75,39
1,3025,2907,0.8,0.2,4,639,45,25,85,57,47,75,38,25,94,66
1,3025,2907,0.8,0.2,5,381,97,73,33,69,94,37,86,98,18,41
1,3025,2907,0.8,0.2,6,381,10,93,71,51,14,44,67,55,41,46
1,3025,2907,0.8,0.2,7,324,44,28,58,50,94,34,23,80,37,24
1,3025,2907,0.8,0.2,8,794,24,90,56,51,34,39,19,82,58,23
1,3025,2907,0.8,0.2,9,640,85,94,64,21,72,76,97,33,56,68
1,3025,2907,0.8,0.2,10,702,75,59,43,19,36,62,78,68,20,50
1,3025,2907,0.8,0.2,11,303,66,64,48,63,88,74,66,47,2,93
1,3025,2907,0.8,0.2,12,855,49,2,69,91,51,28,67,74,39,22
1,3025,2907,0.8,0.2,13,775,95,16,96,11,41,78,7,26,91,64
1,3025,2907,0.8,0.2,14,414,61,35,35,6,71,43,23,61,81,81
1,3025,2907,0.8,0.2,15,396,19,53,82,31,94,98,67,95,33,94
1,3025,2907,0.8,0.2,16,397,47,40,53,63,99,83,8,55,14,97
1,3025,2907,0.8,0.2,17,468,84,81,64,36,11,91,77,11,88,54
1,3025,2907,0.8,0.2,18,596,13,26,11,39,97,27,71,42,22,82
1,3025,2907,0.8,0.2,19,542,11,85,61,57,44,6,85,72,36,11
1,3025,2907,0.8,0.2,20,460,19,4,36,47,77,82,29,14,65,91
1,3025,2907,0.8,0.2,21,646,98,4,53,56,69,60,49,8,79,23
1,3025,2907,0.8,0.2,22,372,2,10,87,65,91,44,3,98,23,32
1,3025,2907,0.8,0.2,23,461,85,63,88,59,38,43,94,90,66,26
1,3025,2907,0.8,0.2,24,504,44,96,10,4,25,76,76,36,5,22
1,3025,2907,0.8,0.2,25,556,7,55,32,10,87,99,95,75,15,12
1,3025,2907,0.8,0.2,26,747,73,71,38,12,7,66,48,69,51,23
1,3025,2907,0.8,0.2,27,407,19,66,25,62,66,11,4,26,2,34
1,3025,2907,0.8,0.2,28,590,69,94,24,43,54,35,37,24,81,87
1,3025,2907,0.8,0.2,29,635,12,7,90,49,86,52,82,55,12,59
1,3025,2907,0.8,0.2,30,318,73,15,7,54,49,8,57,98,40,2
1,3025,2907,0.8,0.2,31,644,85,11,11,87,3,40,61,86,59,38
1,3025,2907,0.8,0.2,32,390,23,99,49,29,48,62,6,30,32,84
1,3025,2907,0.8,0.2,33,329,53,37,2,2,44,25,97,92,16,62
1,3025,2907,0.8,0.2,34,842,16,50,76,18,93,24,5,94,87,10
1,3025,2907,0.8,0.2,35,852,88,56,17,75,37,30,27,66,78,11
1,3025,2907,0.8,0.2,36,761,8,69,32,39,82,1,95,47,41,93
1,3025,2907,0.8,0.2,37,468,26,22,39,77,31,73,46,3,43,57
1,3025,2907,0.8,0.2,38,347,42,56,9,69,59,27,92,41,94,81
1,3025,2907,0.8,0.2,39,689,58,67,83,15,78,16,46,41,1,10
1,3025,2907,0.8,0.2,40,547,63,63,69,78,33,91,52,47,93,40
1,3025,2907,0.8,0.2,41,362,7,96,67,68,36,33,8,89,22,62
1,3025,2907,0.8,0.2,42,579,2,74,28,37,3,11,11,28,93,49
1,3025,2907,0.8,0.2,43,311,44,4,88,22,58,99,7,39,62,90
1,3025,2907,0.8,0.2,44,819,38,42,23,41,10,2,54,80,53,34
1,3025,2907,0.8,0.2,45,441,24,40,91,92,98,60,72,47,30,11
1,3025,2907,0.8,0.2,46,676,76,30,71,67,6,90,57,57,34,81
1,3025,2907,0.8,0.2,47,472,85,93,3,24,44,36,85,74,27,51
1,3025,2907,0.8,0.2,48,593,61,36,26,87,62,62,22,38,30,21
1,3025,2907,0.8,0.2,49,609,32,25,41,91,24,15,87,59,54,39
1,3025,2907,0.8,0.2,50,398,90,87,96,31,94,3,65,5,77,27
1,3025,2907,0.8,0.6,1,545,46,61,3,51,37,79,83,22,27,24
1,3025,2907,0.8,0.6,2,1382,52,87,1,24,16,93,87,29,92,47
1,3025,2907,0.8,0.6,3,1064,79,51,58,21,42,68,38,99,75,39
1,3025,2907,0.8,0.6,4,871,45,25,85,57,47,75,38,25,94,66
1,3025,2907,0.8,0.6,5,228,97,73,33,69,94,37,86,98,18,41
1,3025,2907,0.8,0.6,6,228,10,93,71,51,14,44,67,55,41,46
1,3025,2907,0.8,0.6,7,85,44,28,58,50,94,34,23,80,37,24
1,3025,2907,0.8,0.6,8,1259,24,90,56,51,34,39,19,82,58,23
1,3025,2907,0.8,0.6,9,874,85,94,64,21,72,76,97,33,56,68
1,3025,2907,0.8,0.6,10,1029,75,59,43,19,36,62,78,68,20,50
1,3025,2907,0.8,0.6,11,31,66,64,48,63,88,74,66,47,2,93
1,3025,2907,0.8,0.6,12,1410,49,2,69,91,51,28,67,74,39,22
1,3025,2907,0.8,0.6,13,1210,95,16,96,11,41,78,7,26,91,64
1,3025,2907,0.8,0.6,14,309,61,35,35,6,71,43,23,61,81,81
1,3025,2907,0.8,0.6,15,265,19,53,82,31,94,98,67,95,33,94
1,3025,2907,0.8,0.6,16,267,47,40,53,63,99,83,8,55,14,97
1,3025,2907,0.8,0.6,17,443,84,81,64,36,11,91,77,11,88,54
1,3025,2907,0.8,0.6,18,763,13,26,11,39,97,27,71,42,22,82
1,3025,2907,0.8,0.6,19,628,11,85,61,57,44,6,85,72,36,11
1,3025,2907,0.8,0.6,20,424,19,4,36,47,77,82,29,14,65,91
1,3025,2907,0.8,0.6,21,890,98,4,53,56,69,60,49,8,79,23
1,3025,2907,0.8,0.6,22,204,2,10,87,65,91,44,3,98,23,32
1,3025,2907,0.8,0.6,23,425,85,63,88,59,38,43,94,90,66,26
1,3025,2907,0.8,0.6,24,533,44,96,10,4,25,76,76,36,5,22
1,3025,2907,0.8,0.6,25,663,7,55,32,10,87,99,95,75,15,12
1,3025,2907,0.8,0.6,26,1141,73,71,38,12,7,66,48,69,51,23
1,3025,2907,0.8,0.6,27,291,19,66,25,62,66,11,4,26,2,34
1,3025,2907,0.8,0.6,28,748,69,94,24,43,54,35,37,24,81,87
1,3025,2907,0.8,0.6,29,861,12,7,90,49,86,52,82,55,12,59
1,3025,2907,0.8,0.6,30,68,73,15,7,54,49,8,57,98,40,2
1,3025,2907,0.8,0.6,31,883,85,11,11,87,3,40,61,86,59,38
1,3025,2907,0.8,0.6,32,249,23,99,49,29,48,62,6,30,32,84
1,3025,2907,0.8,0.6,33,95,53,37,2,2,44,25,97,92,16,62
1,3025,2907,0.8,0.6,34,1379,16,50,76,18,93,24,5,94,87,10
1,3025,2907,0.8,0.6,35,1404,88,56,17,75,37,30,27,66,78,11
1,3025,2907,0.8,0.6,36,1175,8,69,32,39,82,1,95,47,41,93
1,3025,2907,0.8,0.6,37,443,26,22,39,77,31,73,46,3,43,57
1,3025,2907,0.8,0.6,38,143,42,56,9,69,59,27,92,41,94,81
1,3025,2907,0.8,0.6,39,995,58,67,83,15,78,16,46,41,1,10
1,3025,2907,0.8,0.6,40,640,63,63,69,78,33,91,52,47,93,40
1,3025,2907,0.8,0.6,41,178,7,96,67,68,36,33,8,89,22,62
1,3025,2907,0.8,0.6,42,720,2,74,28,37,3,11,11,28,93,49
1,3025,2907,0.8,0.6,43,51,44,4,88,22,58,99,7,39,62,90
1,3025,2907,0.8,0.6,44,1322,38,42,23,41,10,2,54,80,53,34
1,3025,2907,0.8,0.6,45,377,24,40,91,92,98,60,72,47,30,11
1,3025,2907,0.8,0.6,46,963,76,30,71,67,6,90,57,57,34,81
1,3025,2907,0.8,0.6,47,454,85,93,3,24,44,36,85,74,27,51
1,3025,2907,0.8,0.6,48,756,61,36,26,87,62,62,22,38,30,21
1,3025,2907,0.8,0.6,49,795,32,25,41,91,24,15,87,59,54,39
1,3025,2907,0.8,0.6,50,270,90,87,96,31,94,3,65,5,77,27
1,3025,2907,0.8,1.0,1,763,46,61,3,51,37,79,83,22,27,24
1,3025,2907,0.8,1.0,2,1935,52,87,1,24,16,93,87,29,92,47
1,3025,2907,0.8,1.0,3,1490,79,51,58,21,42,68,38,99,75,39
1,3025,2907,0.8,1.0,4,1219,45,25,85,57,47,75,38,25,94,66
1,3025,2907,0.8,1.0,5,318,97,73,33,69,94,37,86,98,18,41
1,3025,2907,0.8,1.0,6,318,10,93,71,51,14,44,67,55,41,46
1,3025,2907,0.8,1.0,7,119,44,28,58,50,94,34,23,80,37,24
1,3025,2907,0.8,1.0,8,1763,24,90,56,51,34,39,19,82,58,23
1,3025,2907,0.8,1.0,9,1224,85,94,64,21,72,76,97,33,56,68
1,3025,2907,0.8,1.0,10,1441,75,59,43,19,36,62,78,68,20,50
1,3025,2907,0.8,1.0,11,43,66,64,48,63,88,74,66,47,2,93
1,3025,2907,0.8,1.0,12,1974,49,2,69,91,51,28,67,74,39,22
1,3025,2907,0.8,1.0,13,1694,95,16,96,11,41,78,7,26,91,64
1,3025,2907,0.8,1.0,14,433,61,35,35,6,71,43,23,61,81,81
1,3025,2907,0.8,1.0,15,371,19,53,82,31,94,98,67,95,33,94
1,3025,2907,0.8,1.0,16,374,47,40,53,63,99,83,8,55,14,97
1,3025,2907,0.8,1.0,17,620,84,81,64,36,11,91,77,11,88,54
1,3025,2907,0.8,1.0,18,1068,13,26,11,39,97,27,71,42,22,82
1,3025,2907,0.8,1.0,19,880,11,85,61,57,44,6,85,72,36,11
1,3025,2907,0.8,1.0,20,593,19,4,36,47,77,82,29,14,65,91
1,3025,2907,0.8,1.0,21,1245,98,4,53,56,69,60,49,8,79,23
1,3025,2907,0.8,1.0,22,285,2,10,87,65,91,44,3,98,23,32
1,3025,2907,0.8,1.0,23,595,85,63,88,59,38,43,94,90,66,26
1,3025,2907,0.8,1.0,24,746,44,96,10,4,25,76,76,36,5,22
1,3025,2907,0.8,1.0,25,929,7,55,32,10,87,99,95,75,15,12
1,3025,2907,0.8,1.0,26,1598,73,71,38,12,7,66,48,69,51,23
1,3025,2907,0.8,1.0,27,407,19,66,25,62,66,11,4,26,2,34
1,3025,2907,0.8,1.0,28,1047,69,94,24,43,54,35,37,24,81,87
1,3025,2907,0.8,1.0,29,1206,12,7,90,49,86,52,82,55,12,59
1,3025,2907,0.8,1.0,30,95,73,15,7,54,49,8,57,98,40,2
1,3025,2907,0.8,1.0,31,1237,85,11,11,87,3,40,61,86,59,38
1,3025,2907,0.8,1.0,32,348,23,99,49,29,48,62,6,30,32,84
1,3025,2907,0.8,1.0,33,133,53,37,2,2,44,25,97,92,16,62
1,3025,2907,0.8,1.0,34,1931,16,50,76,18,93,24,5,94,87,10
1,3025,2907,0.8,1.0,35,1965,88,56,17,75,37,30,27,66,78,11
1,3025,2907,0.8,1.0,36,1645,8,69,32,39,82,1,95,47,41,93
1,3025,2907,0.8,1.0,37,621,26,22,39,77,31,73,46,3,43,57
1,3025,2907,0.8,1.0,38,200,42,56,9,69,59,27,92,41,94,81
1,3025,2907,0.8,1.0,39,1393,58,67,83,15,78,16,46,41,1,10
1,3025,2907,0.8,1.0,40,896,63,63,69,78,33,91,52,47,93,40
1,3025,2907,0.8,1.0,41,249,7,96,67,68,36,33,8,89,22,62
1,3025,2907,0.8,1.0,42,1008,2,74,28,37,3,11,11,28,93,49
1,3025,2907,0.8,1.0,43,71,44,4,88,22,58,99,7,39,62,90
1,3025,2907,0.8,1.0,44,1850,38,42,23,41,10,2,54,80,53,34
1,3025,2907,0.8,1.0,45,527,24,40,91,92,98,60,72,47,30,11
1,3025,2907,0.8,1.0,46,1349,76,30,71,67,6,90,57,57,34,81
1,3025,2907,0.8,1.0,47,635,85,93,3,24,44,36,85,74,27,51
1,3025,2907,0.8,1.0,48,1059,61,36,26,87,62,62,22,38,30,21
1,3025,2907,0.8,1.0,49,1113,32,25,41,91,24,15,87,59,54,39
1,3025,2907,0.8,1.0,50,377,90,87,96,31,94,3,65,5,77,27
2,2892,2821,0.2,0.2,1,2186,12,13,82,20,91,25,47,77,6,6
2,2892,2821,0.2,0.2,2,2511,72,64,52,77,33,61,77,21,63,11
2,2892,2821,0.2,0.2,3,2388,18,7,72,63,5,58,47,8,56,27
2,2892,2821,0.2,0.2,4,2312,85,60,81,28,51,52,57,36,63,71
2,2892,2821,0.2,0.2,5,2063,42,75,61,77,30,81,2,49,75,4
2,2892,2821,0.2,0.2,6,2063,76,75,36,34,20,33,77,86,56,73
2,2892,2821,0.2,0.2,7,2007,13,63,10,96,26,64,45,50,22,16
2,2892,2821,0.2,0.2,8,2463,82,87,62,88,53,14,69,60,89,63
2,2892,2821,0.2,0.2,9,2314,35,93,11,20,91,67,19,26,29,85
2,2892,2821,0.2,0.2,10,2374,33,73,46,26,40,3,70,7,33,92
2,2892,2821,0.2,0.2,11,1986,76,5,42,4,52,32,97,11,46,57
2,2892,2821,0.2,0.2,12,2522,19,18,32,30,55,78,61,76,96,90
2,2892,2821,0.2,0.2,13,2444,94,75,39,40,9,55,61,33,52,49
2,2892,2821,0.2,0.2,14,2095,93,20,44,18,33,26,15,74,43,75
2,2892,2821,0.2,0.2,15,2077,64,30,95,36,32,79,16,68,60,15
2,2892,2821,0.2,0.2,16,2078,82,99,10,98,17,92,82,10,87,64
2,2892,2821,0.2,0.2,17,2146,60,19,96,24,77,57,44,2,46,44
2,2892,2821,0.2,0.2,18,2271,8,70,55,70,30,90,17,54,85,10
2,2892,2821,0.2,0.2,19,2218,66,55,67,66,37,68,37,58,84,78
2,2892,2821,0.2,0.2,20,2139,56,11,86,15,79,73,51,82,54,80
2,2892,2821,0.2,0.2,21,2320,40,78,75,96,68,57,23,14,74,92
2,2892,2821,0.2,0.2,22,2053,11,66,58,29,31,55,67,9,19,18
2,2892,2821,0.2,0.2,23,2140,12,92,10,74,17,19,34,10,82,70
2,2892,2821,0.2,0.2,24,2181,20,57,65,39,7,47,45,48,19,22
2,2892,2821,0.2,0.2,25,2232,61,91,9,16,19,86,42,90,58,22
2,2892,2821,0.2,0.2,26,2418,72,56,22,72,19,26,23,89,6,78
2,2892,2821,0.2,0.2,27,2087,52,1,56,92,62,96,56,3,85,6
2,2892,2821,0.2,0.2,28,2265,62,17,34,9,3,45,59,20,82,86
2,2892,2821,0.2,0.2,29,2309,85,61,98,10,99,4,80,24,2,94
2,2892,2821,0.2,0.2,30,2001,67,51,82,45,94,17,18,67,16,45
2,2892,2821,0.2,0.2,31,2317,67,3,65,32,62,9,18,90,75,57
2,2892,2821,0.2,0.2,32,2071,68,72,68,9,24,60,67,19,52,80
2,2892,2821,0.2,0.2,33,2011,18,72,49,46,2,23,23,72,13,96
2,2892,2821,0.2,0.2,34,2510,10,21,98,83,99,54,41,59,1,94
2,2892,2821,0.2,0.2,35,2520,1,2,36,63,7,42,98,94,43,5
2,2892,2821,0.2,0.2,36,2431,92,36,51,58,93,30,48,84,85,28
2,2892,2821,0.2,0.2,37,2147,66,42,19,77,1,78,85,59,73,50
2,2892,2821,0.2,0.2,38,2030,22,59,68,26,27,43,29,43,79,52
2,2892,2821,0.2,0.2,39,2361,95,12,24,88,20,80,80,81,91,49
2,2892,2821,0.2,0.2,40,2223,59,31,35,78,97,43,43,38,51,31
2,2892,2821,0.2,0.2,41,2044,79,72,8,79,81,7,93,62,1,66
2,2892,2821,0.2,0.2,42,2254,25,39,9,37,23,27,28,85,46,30
2,2892,2821,0.2,0.2,43,1994,43,99,69,13,75,23,98,85,3,11
2,2892,2821,0.2,0.2,44,2488,51,9,73,39,16,55,73,84,26,14
2,2892,2821,0.2,0.2,45,2121,69,68,49,75,21,66,5,71,15,45
2,2892,2821,0.2,0.2,46,2348,27,27,29,60,47,90,6,31,22,32
2,2892,2821,0.2,0.2,47,2151,33,22,36,58,68,63,88,39,18,31
2,2892,2821,0.2,0.2,48,2268,76,60,10,2,41,38,36,40,8,6
2,2892,2821,0.2,0.2,49,2283,12,28,9,70,54,65,20,41,20,95
2,2892,2821,0.2,0.2,50,2079,19,66,1,9,58,82,24,40,32,95
2,2892,2821,0.2,0.6,1,2044,12,13,82,20,91,25,47,77,6,6
2,2892,2821,0.2,0.6,2,3020,72,64,52,77,33,61,77,21,63,11
2,2892,2821,0.2,0.6,3,2649,18,7,72,63,5,58,47,8,56,27
2,2892,2821,0.2,0.6,4,2424,85,60,81,28,51,52,57,36,63,71
2,2892,2821,0.2,0.6,5,1675,42,75,61,77,30,81,2,49,75,4
2,2892,2821,0.2,0.6,6,1675,76,75,36,34,20,33,77,86,56,73
2,2892,2821,0.2,0.6,7,1509,13,63,10,96,26,64,45,50,22,16
2,2892,2821,0.2,0.6,8,2877,82,87,62,88,53,14,69,60,89,63
2,2892,2821,0.2,0.6,9,2428,35,93,11,20,91,67,19,26,29,85
2,2892,2821,0.2,0.6,10,2609,33,73,46,26,40,3,70,7,33,92
2,2892,2821,0.2,0.6,11,1445,76,5,42,4,52,32,97,11,46,57
2,2892,2821,0.2,0.6,12,3052,19,18,32,30,55,78,61,76,96,90
2,2892,2821,0.2,0.6,13,2819,94,75,39,40,9,55,61,33,52,49
2,2892,2821,0.2,0.6,14,1770,93,20,44,18,33,26,15,74,43,75
2,2892,2821,0.2,0.6,15,1718,64,30,95,36,32,79,16,68,60,15
2,2892,2821,0.2,0.6,16,1721,82,99,10,98,17,92,82,10,87,64
2,2892,2821,0.2,0.6,17,1925,60,19,96,24,77,57,44,2,46,44
2,2892,2821,0.2,0.6,18,2299,8,70,55,70,30,90,17,54,85,10
2,2892,2821,0.2,0.6,19,2142,66,55,67,66,37,68,37,58,84,78
2,2892,2821,0.2,0.6,20,1903,56,11,86,15,79,73,51,82,54,80
2,2892,2821,0.2,0.6,21,2446,40,78,75,96,68,57,23,14,74,92
2,2892,2821,0.2,0.6,22,1647,11,66,58,29,31,55,67,9,19,18
2,2892,2821,0.2,0.6,23,1905,12,92,10,74,17,19,34,10,82,70
2,2892,2821,0.2,0.6,24,2031,20,57,65,39,7,47,45,48,19,22
2,2892,2821,0.2,0.6,25,2182,61,91,9,16,19,86,42,90,58,22
2,2892,2821,0.2,0.6,26,2739,72,56,22,72,19,26,23,89,6,78
2,2892,2821,0.2,0.6,27,1748,52,1,56,92,62,96,56,3,85,6
2,2892,2821,0.2,0.6,28,2281,62,17,34,9,3,45,59,20,82,86
2,2892,2821,0.2,0.6,29,2413,85,61,98,10,99,4,80,24,2,94
2,2892,2821,0.2,0.6,30,1489,67,51,82,45,94,17,18,67,16,45
2,2892,2821,0.2,0.6,31,2439,67,3,65,32,62,9,18,90,75,57
